x,y
0.07907907907907907,0.436953469986503
0.08008008008008008,0.44200356512668826
0.08108108108108109,0.44704163623082543
0.08208208208208208,0.4520676832989145
0.08308308308308308,0.4570817063309556
0.08408408408408408,0.46208370532694854
0.08508508508508508,0.46707368028689356
0.08608608608608609,0.47205163121079036
0.08708708708708708,0.47701755809863916
0.08808808808808809,0.4819714609504399
0.0890890890890891,0.48691333976619267
0.09009009009009009,0.4918431945458973
0.09109109109109109,0.4967610252895538
0.0920920920920921,0.5016668319971623
0.09309309309309309,0.5065606146687227
0.0940940940940941,0.5114423733042353
0.09509509509509509,0.5163121079036995
0.0960960960960961,0.5211698184671157
0.0970970970970971,0.5260155049944839
0.0980980980980981,0.530849167485804
0.0990990990990991,0.5356708059410763
0.10010010010010009,0.5404804203603003
0.1011011011011011,0.5452780107434761
0.1021021021021021,0.550063577090604
0.1031031031031031,0.5548371194016839
0.1041041041041041,0.5595986376767158
0.10510510510510511,0.5643481319156995
0.1061061061061061,0.5690856021186351
0.10710710710710711,0.5738110482855227
0.10810810810810811,0.5785244704163623
0.1091091091091091,0.5832258685111538
0.11011011011011011,0.5879152425698972
0.1111111111111111,0.5925925925925926
0.11211211211211211,0.5972579185792398
0.11311311311311312,0.6019112205298391
0.11411411411411411,0.6065524984443903
0.11511511511511512,0.6111817523228935
0.11611611611611611,0.6157989821653485
0.11711711711711711,0.6204041879717554
0.11811811811811812,0.6249973697421145
0.11911911911911911,0.6295785274764254
0.12012012012012012,0.6341476611746882
0.12112112112112113,0.638704770836903
0.12212212212212212,0.6432498564630695
0.12312312312312312,0.6477829180531883
0.12412412412412413,0.652303955607259
0.12512512512512514,0.6568129691252815
0.12612612612612611,0.6613099586072558
0.12712712712712712,0.6657949240531822
0.12812812812812813,0.6702678654630606
0.12912912912912913,0.6747287828368911
0.13013013013013014,0.6791776761746733
0.13113113113113112,0.6836145454764072
0.13213213213213212,0.6880393907420933
0.13313313313313313,0.6924522119717315
0.13413413413413414,0.6968530091653216
0.13513513513513514,0.7012417823228635
0.13613613613613612,0.7056185314443572
0.13713713713713713,0.709983256529803
0.13813813813813813,0.7143359575792008
0.13913913913913914,0.7186766345925506
0.14014014014014015,0.7230052875698522
0.14114114114114115,0.7273219165111057
0.14214214214214213,0.7316265214163111
0.14314314314314314,0.7359191022854686
0.14414414414414414,0.7401996591185781
0.14514514514514515,0.7444681919156394
0.14614614614614616,0.7487247006766526
0.14714714714714713,0.7529691854016177
0.14814814814814814,0.757201646090535
0.14914914914914915,0.7614220827434042
0.15015015015015015,0.7656304953602251
0.15115115115115116,0.769826883940998
0.15215215215215216,0.774011248485723
0.15315315315315314,0.7781835889943998
0.15415415415415415,0.7823439054670286
0.15515515515515516,0.7864921979036094
0.15615615615615616,0.790628466304142
0.15715715715715717,0.7947527106686266
0.15815815815815815,0.7988649309970631
0.15915915915915915,0.8029651272894517
0.16016016016016016,0.8070532995457921
0.16116116116116116,0.8111294477660843
0.16216216216216217,0.8151935719503287
0.16316316316316315,0.819245672098525
0.16416416416416416,0.8232857482106731
0.16516516516516516,0.8273138002867733
0.16616616616616617,0.8313298283268252
0.16716716716716717,0.8353338323308294
0.16816816816816815,0.8393258122987852
0.16916916916916916,0.8433057682306931
0.17017017017017017,0.8472737001265531
0.17117117117117117,0.8512296079863647
0.17217217217217218,0.8551734918101285
0.17317317317317318,0.8591053515978442
0.17417417417417416,0.8630251873495117
0.17517517517517517,0.8669329990651313
0.17617617617617617,0.8708287867447025
0.17717717717717718,0.874712550388226
0.1781781781781782,0.8785842899957015
0.17917917917917917,0.8824440055671288
0.18018018018018017,0.886291697102508
0.18118118118118118,0.8901273646018389
0.18218218218218218,0.8939510080651222
0.1831831831831832,0.8977626274923574
0.1841841841841842,0.9015622228835442
0.18518518518518517,0.9053497942386832
0.18618618618618618,0.9091253415577739
0.1871871871871872,0.9128888648408168
0.1881881881881882,0.9166403640878116
0.1891891891891892,0.9203798392987581
0.19019019019019018,0.9241072904736569
0.19119119119119118,0.9278227176125073
0.1921921921921922,0.9315261207153099
0.1931931931931932,0.9352174997820645
0.1941941941941942,0.9388968548127706
0.19519519519519518,0.9425641858074292
0.1961961961961962,0.9462194927660392
0.1971971971971972,0.9498627756886016
0.1981981981981982,0.9534940345751157
0.1991991991991992,0.9571132694255816
0.20020020020020018,0.9607204802399999
0.2012012012012012,0.9643156670183696
0.2022022022022022,0.9678988297606916
0.2032032032032032,0.9714699684669655
0.2042042042042042,0.975029083137191
0.20520520520520522,0.978576173771369
0.2062062062062062,0.9821112403694985
0.2072072072072072,0.9856342829315802
0.2082082082082082,0.9891453014576138
0.2092092092092092,0.9926442959475991
0.21021021021021022,0.9961312664015366
0.2112112112112112,0.9996062128194259
0.2122122122122122,1.0030691352012673
0.2132132132132132,1.0065200335470605
0.21421421421421422,1.0099589078568056
0.21521521521521522,1.0133857581305028
0.21621621621621623,1.016800584368152
0.2172172172172172,1.0202033865697528
0.2182182182182182,1.023594164735306
0.21921921921921922,1.0269729188648107
0.22022022022022023,1.0303396489582675
0.22122122122122123,1.0336943550156763
0.2222222222222222,1.037037037037037
0.22322322322322322,1.0403676950223497
0.22422422422422422,1.043686328971614
0.22522522522522523,1.0469929388848307
0.22622622622622623,1.0502875247619992
0.2272272272272272,1.0535700866031197
0.22822822822822822,1.056840624408192
0.22922922922922923,1.060099138177216
0.23023023023023023,1.0633456279101925
0.23123123123123124,1.0665800936071206
0.23223223223223222,1.0698025352680007
0.23323323323323322,1.0730129528928327
0.23423423423423423,1.0762113464816165
0.23523523523523523,1.0793977160343526
0.23623623623623624,1.0825720615510406
0.23723723723723725,1.0857343830316804
0.23823823823823823,1.0888846804762722
0.23923923923923923,1.0920229538848156
0.24024024024024024,1.0951492032573114
0.24124124124124124,1.098263428593759
0.24224224224224225,1.1013656298941585
0.24324324324324323,1.10445580715851
0.24424424424424424,1.107533960386813
0.24524524524524524,1.1106000895790684
0.24624624624624625,1.1136541947352758
0.24724724724724725,1.116696275855435
0.24824824824824826,1.1197263329395464
0.24924924924924924,1.122744365987609
0.2502502502502503,1.1257503749996243
0.25125125125125125,1.1287443599755913
0.25225225225225223,1.13172632091551
0.25325325325325326,1.134696257819381
0.25425425425425424,1.1376541706872034
0.2552552552552553,1.1406000595189785
0.25625625625625625,1.1435339243147051
0.25725725725725723,1.1464557650743836
0.25825825825825827,1.1493655817980144
0.25925925925925924,1.1522633744855966
0.2602602602602603,1.1551491431371312
0.26126126126126126,1.1580228877526175
0.26226226226226224,1.1608846083320556
0.26326326326326327,1.1637343048754463
0.26426426426426425,1.166571977382788
0.2652652652652653,1.1693976258540824
0.26626626626626626,1.1722112502893283
0.26726726726726724,1.1750128506885262
0.2682682682682683,1.1778024270516765
0.26926926926926925,1.180579979378778
0.2702702702702703,1.183345507669832
0.27127127127127126,1.1860990119248378
0.27227227227227224,1.1888404921437954
0.2732732732732733,1.1915699483267053
0.27427427427427425,1.1942873804735665
0.2752752752752753,1.1969927885843803
0.27627627627627627,1.1996861726591457
0.2772772772772773,1.202367532697863
0.2782782782782783,1.2050368687005326
0.27927927927927926,1.2076941806671535
0.2802802802802803,1.210339468597727
0.28128128128128127,1.212972732492252
0.2822822822822823,1.215593972350729
0.2832832832832833,1.2182031881731583
0.28428428428428426,1.2208003799595388
0.2852852852852853,1.223385547709872
0.2862862862862863,1.225958691424157
0.2872872872872873,1.2285198111023936
0.2882882882882883,1.2310689067445826
0.28928928928928926,1.233605978350723
0.2902902902902903,1.2361310259208158
0.2912912912912913,1.2386440494548603
0.2922922922922923,1.2411450489528566
0.2932932932932933,1.2436340244148054
0.29429429429429427,1.2461109758407054
0.2952952952952953,1.248575903230558
0.2962962962962963,1.251028806584362
0.2972972972972973,1.2534696859021182
0.2982982982982983,1.2558985411838266
0.29929929929929927,1.2583153724294862
0.3003003003003003,1.2607201796390985
0.3013013013013013,1.2631129628126625
0.3023023023023023,1.2654937219501783
0.3033033033033033,1.2678624570516464
0.30430430430430433,1.270219168117066
0.3053053053053053,1.2725638551464378
0.3063063063063063,1.2748965181397613
0.3073073073073073,1.2772171570970368
0.3083083083083083,1.2795257720182647
0.30930930930930933,1.281822362903444
0.3103103103103103,1.2841069297525753
0.3113113113113113,1.2863794725656588
0.3123123123123123,1.2886399913426938
0.3133133133133133,1.2908884860836813
0.31431431431431434,1.2931249567886205
0.3153153153153153,1.2953494034575115
0.3163163163163163,1.2975618260903545
0.3173173173173173,1.2997622246871494
0.3183183183183183,1.3019505992478968
0.31931931931931934,1.3041269497725954
0.3203203203203203,1.3062912762612462
0.3213213213213213,1.3084435787138489
0.32232232232232233,1.3105838571304036
0.3233233233233233,1.3127121115109104
0.32432432432432434,1.314828341855369
0.3253253253253253,1.3169325481637795
0.3263263263263263,1.3190247304361418
0.32732732732732733,1.3211048886724561
0.3283283283283283,1.3231730228727228
0.32932932932932935,1.3252291330369408
0.3303303303303303,1.327273219165111
0.3313313313313313,1.3293052812572332
0.33233233233233234,1.3313253193133072
0.3333333333333333,1.3333333333333335
0.33433433433433435,1.3353293233173114
0.3353353353353353,1.3373132892652413
0.3363363363363363,1.339285231177123
0.33733733733733734,1.3412451490529567
0.3383383383383383,1.3431930428927428
0.33933933933933935,1.3451289126964803
0.34034034034034033,1.34705275846417
0.34134134134134136,1.3489645801958117
0.34234234234234234,1.3508643778914047
0.3433433433433433,1.3527521515509504
0.34434434434434436,1.3546279011744478
0.34534534534534533,1.3564916267618972
0.34634634634634637,1.3583433283132984
0.34734734734734735,1.3601830058286513
0.3483483483483483,1.3620106593079568
0.34934934934934936,1.3638262887512136
0.35035035035035034,1.3656298941584228
0.35135135135135137,1.367421475529584
0.35235235235235235,1.3692010328646964
0.3533533533533533,1.3709685661637614
0.35435435435435436,1.3727240754267782
0.35535535535535534,1.3744675606537469
0.3563563563563564,1.3761990218446678
0.35735735735735735,1.37791845899954
0.35835835835835833,1.3796258721183647
0.35935935935935936,1.3813212612011412
0.36036036036036034,1.3830046262478697
0.3613613613613614,1.38467596725855
0.36236236236236236,1.386335284233182
0.36336336336336333,1.3879825771717664
0.36436436436436437,1.3896178460743025
0.36536536536536535,1.3912410909407908
0.3663663663663664,1.3928523117712308
0.36736736736736736,1.3944515085656224
0.3683683683683684,1.3960386813239665
0.36936936936936937,1.3976138300462624
0.37037037037037035,1.3991769547325104
0.3713713713713714,1.4007280553827102
0.37237237237237236,1.4022671319968616
0.3733733733733734,1.4037941845749653
0.3743743743743744,1.4053092131170208
0.37537537537537535,1.4068122176230284
0.3763763763763764,1.408303198092988
0.37737737737737737,1.4097821545268991
0.3783783783783784,1.4112490869247625
0.3793793793793794,1.4127039952865779
0.38038038038038036,1.414146879612345
0.3813813813813814,1.4155777399020644
0.38238238238238237,1.416996576155735
0.3833833833833834,1.4184033883733582
0.3843843843843844,1.4197981765549332
0.38538538538538536,1.4211809407004603
0.3863863863863864,1.4225516808099392
0.38738738738738737,1.4239103968833697
0.3883883883883884,1.4252570889207525
0.3893893893893894,1.4265917569220872
0.39039039039039036,1.4279144008873739
0.3913913913913914,1.4292250208166126
0.3923923923923924,1.4305236167098028
0.3933933933933934,1.4318101885669452
0.3943943943943944,1.4330847363880397
0.39539539539539537,1.434347260173086
0.3963963963963964,1.4355977599220844
0.3973973973973974,1.4368362356350342
0.3983983983983984,1.4380626873119364
0.3993993993993994,1.4392771149527905
0.40040040040040037,1.4404795185575967
0.4014014014014014,1.4416698981263547
0.4024024024024024,1.4428482536590643
0.4034034034034034,1.4440145851557262
0.4044044044044044,1.44516889261634
0.40540540540540543,1.4463111760409055
0.4064064064064064,1.4474414354294236
0.4074074074074074,1.4485596707818928
0.4084084084084084,1.4496658820983144
0.4094094094094094,1.450760069378688
0.41041041041041043,1.4518422326230132
0.4114114114114114,1.4529123718312908
0.4124124124124124,1.4539704870035197
0.4134134134134134,1.455016578139701
0.4144144144144144,1.4560506452398345
0.41541541541541543,1.4570726883039193
0.4164164164164164,1.4580827073319569
0.4174174174174174,1.4590807023239454
0.4184184184184184,1.4600666732798864
0.4194194194194194,1.4610406201997794
0.42042042042042044,1.4620025430836239
0.4214214214214214,1.462952441931421
0.4224224224224224,1.4638903167431694
0.42342342342342343,1.46481616751887
0.4244244244244244,1.4657299942585227
0.42542542542542544,1.4666317969621272
0.4264264264264264,1.467521575629684
0.4274274274274274,1.468399330261192
0.42842842842842843,1.4692650608566524
0.4294294294294294,1.4701187674160647
0.43043043043043044,1.4709604499394286
0.4314314314314314,1.4717901084267453
0.43243243243243246,1.472607742878013
0.43343343343343343,1.473413353293233
0.4344344344344344,1.4742069396724051
0.43543543543543545,1.474988502015529
0.4364364364364364,1.4757580403226052
0.43743743743743746,1.4765155545936326
0.43843843843843844,1.4772610448286123
0.4394394394394394,1.477994511027544
0.44044044044044045,1.4787159531904275
0.44144144144144143,1.4794253713172634
0.44244244244244246,1.4801227654080507
0.44344344344344344,1.48080813546279
0.4444444444444444,1.4814814814814814
0.44544544544544545,1.4821428034641246
0.44644644644644643,1.4827921014107202
0.44744744744744747,1.4834293753212673
0.44844844844844844,1.4840546251957663
0.4494494494494494,1.4846678510342173
0.45045045045045046,1.4852690528366201
0.45145145145145144,1.4858582306029755
0.45245245245245247,1.4864353843332823
0.45345345345345345,1.4870005140275409
0.4544544544544544,1.4875536196857517
0.45545545545545546,1.4880947013079142
0.45645645645645644,1.4886237588940294
0.4574574574574575,1.4891407924440958
0.45845845845845845,1.4896458019581142
0.45945945945945943,1.4901387874360847
0.46046046046046046,1.4906197488780069
0.46146146146146144,1.4910886862838817
0.4624624624624625,1.4915455996537077
0.46346346346346345,1.4919904889874858
0.46446446446446443,1.492423354285216
0.46546546546546547,1.492844195546898
0.46646646646646645,1.4932530127725325
0.4674674674674675,1.4936498059621184
0.46846846846846846,1.494034575115656
0.4694694694694695,1.4944073202331463
0.47047047047047047,1.4947680413145876
0.47147147147147145,1.4951167383599817
0.4724724724724725,1.4954534113693272
0.47347347347347346,1.4957780603426247
0.4744744744744745,1.4960906852798748
0.4754754754754755,1.4963912861810758
0.47647647647647645,1.4966798630462297
0.4774774774774775,1.4969564158753348
0.47847847847847846,1.497220944668392
0.4794794794794795,1.4974734494254016
0.4804804804804805,1.4977139301463624
0.48148148148148145,1.497942386831276
0.4824824824824825,1.4981588194801407
0.48348348348348347,1.4983632280929577
0.4844844844844845,1.498555612669727
0.4854854854854855,1.4987359732104475
0.48648648648648646,1.4989043097151207
0.4874874874874875,1.4990606221837453
0.48848848848848847,1.4992049106163219
0.4894894894894895,1.499337175012851
0.4904904904904905,1.499457415373331
0.49149149149149146,1.4995656316977641
0.4924924924924925,1.4996618239861483
0.4934934934934935,1.4997459922384846
0.4944944944944945,1.4998181364547734
0.4954954954954955,1.499878256635013
0.4964964964964965,1.4999263527792057
0.4974974974974975,1.4999624248873498
0.4984984984984985,1.4999864729594459
0.4994994994994995,1.4999984969954943
0.5005005005005005,1.499998496995494
0.5015015015015015,1.499986472959446
0.5025025025025025,1.4999624248873498
0.5035035035035035,1.4999263527792055
0.5045045045045045,1.4998782566350133
0.5055055055055055,1.4998181364547731
0.5065065065065065,1.4997459922384848
0.5075075075075075,1.4996618239861483
0.5085085085085085,1.4995656316977637
0.5095095095095095,1.4994574153733313
0.5105105105105106,1.4993371750128506
0.5115115115115115,1.499204910616322
0.5125125125125125,1.4990606221837453
0.5135135135135135,1.4989043097151205
0.5145145145145145,1.4987359732104477
0.5155155155155156,1.4985556126697268
0.5165165165165165,1.498363228092958
0.5175175175175175,1.4981588194801407
0.5185185185185185,1.4979423868312756
0.5195195195195195,1.4977139301463627
0.5205205205205206,1.4974734494254014
0.5215215215215215,1.4972209446683922
0.5225225225225225,1.4969564158753348
0.5235235235235235,1.4966798630462292
0.5245245245245245,1.496391286181076
0.5255255255255256,1.4960906852798745
0.5265265265265265,1.495778060342625
0.5275275275275275,1.4954534113693272
0.5285285285285285,1.4951167383599815
0.5295295295295295,1.4947680413145878
0.5305305305305306,1.494407320233146
0.5315315315315315,1.4940345751156563
0.5325325325325325,1.4936498059621184
0.5335335335335335,1.4932530127725323
0.5345345345345345,1.4928441955468983
0.5355355355355356,1.492423354285216
0.5365365365365365,1.491990488987486
0.5375375375375375,1.4915455996537077
0.5385385385385385,1.4910886862838815
0.5395395395395395,1.490619748878007
0.5405405405405406,1.4901387874360847
0.5415415415415415,1.4896458019581145
0.5425425425425425,1.4891407924440958
0.5435435435435435,1.488623758894029
0.5445445445445445,1.4880947013079147
0.5455455455455456,1.4875536196857517
0.5465465465465466,1.487000514027541
0.5475475475475475,1.4864353843332823
0.5485485485485485,1.4858582306029753
0.5495495495495496,1.4852690528366204
0.5505505505505506,1.4846678510342173
0.5515515515515516,1.4840546251957665
0.5525525525525525,1.4834293753212673
0.5535535535535535,1.48279210141072
0.5545545545545546,1.4821428034641246
0.5555555555555556,1.4814814814814814
0.5565565565565566,1.4808081354627902
0.5575575575575575,1.4801227654080507
0.5585585585585585,1.4794253713172631
0.5595595595595596,1.4787159531904275
0.5605605605605606,1.477994511027544
0.5615615615615616,1.4772610448286125
0.5625625625625625,1.4765155545936326
0.5635635635635635,1.4757580403226047
0.5645645645645646,1.474988502015529
0.5655655655655656,1.4742069396724051
0.5665665665665666,1.4734133532932332
0.5675675675675675,1.472607742878013
0.5685685685685685,1.471790108426745
0.5695695695695696,1.4709604499394289
0.5705705705705706,1.4701187674160647
0.5715715715715716,1.4692650608566526
0.5725725725725725,1.4683993302611922
0.5735735735735735,1.4675215756296838
0.5745745745745746,1.4666317969621272
0.5755755755755756,1.4657299942585227
0.5765765765765766,1.4648161675188702
0.5775775775775776,1.4638903167431696
0.5785785785785785,1.4629524419314208
0.5795795795795796,1.462002543083624
0.5805805805805806,1.4610406201997794
0.5815815815815816,1.4600666732798866
0.5825825825825826,1.4590807023239456
0.5835835835835835,1.4580827073319564
0.5845845845845846,1.4570726883039193
0.5855855855855856,1.4560506452398345
0.5865865865865866,1.4550165781397013
0.5875875875875876,1.4539704870035202
0.5885885885885885,1.4529123718312906
0.5895895895895896,1.4518422326230134
0.5905905905905906,1.450760069378688
0.5915915915915916,1.4496658820983146
0.5925925925925926,1.448559670781893
0.5935935935935935,1.4474414354294234
0.5945945945945946,1.4463111760409055
0.5955955955955956,1.44516889261634
0.5965965965965966,1.4440145851557264
0.5975975975975976,1.4428482536590646
0.5985985985985985,1.4416698981263545
0.5995995995995996,1.4404795185575965
0.6006006006006006,1.4392771149527905
0.6016016016016016,1.4380626873119366
0.6026026026026026,1.4368362356350344
0.6036036036036035,1.4355977599220842
0.6046046046046046,1.4343472601730858
0.6056056056056056,1.4330847363880397
0.6066066066066066,1.4318101885669454
0.6076076076076076,1.430523616709803
0.6086086086086087,1.4292250208166124
0.6096096096096096,1.4279144008873736
0.6106106106106106,1.4265917569220872
0.6116116116116116,1.4252570889207528
0.6126126126126126,1.42391039688337
0.6136136136136137,1.422551680809939
0.6146146146146146,1.42118094070046
0.6156156156156156,1.4197981765549332
0.6166166166166166,1.4184033883733584
0.6176176176176176,1.4169965761557353
0.6186186186186187,1.4155777399020641
0.6196196196196196,1.4141468796123449
0.6206206206206206,1.4127039952865779
0.6216216216216216,1.4112490869247627
0.6226226226226226,1.4097821545268994
0.6236236236236237,1.4083031980929879
0.6246246246246246,1.4068122176230282
0.6256256256256256,1.4053092131170208
0.6266266266266266,1.4037941845749655
0.6276276276276276,1.4022671319968618
0.6286286286286287,1.40072805538271
0.6296296296296297,1.3991769547325101
0.6306306306306306,1.3976138300462624
0.6316316316316316,1.3960386813239667
0.6326326326326326,1.3944515085656228
0.6336336336336337,1.3928523117712306
0.6346346346346347,1.3912410909407906
0.6356356356356356,1.3896178460743025
0.6366366366366366,1.3879825771717664
0.6376376376376376,1.3863352842331822
0.6386386386386387,1.3846759672585498
0.6396396396396397,1.3830046262478695
0.6406406406406406,1.3813212612011412
0.6416416416416416,1.3796258721183647
0.6426426426426426,1.3779184589995401
0.6436436436436437,1.3761990218446674
0.6446446446446447,1.3744675606537466
0.6456456456456456,1.3727240754267782
0.6466466466466466,1.3709685661637614
0.6476476476476476,1.3692010328646966
0.6486486486486487,1.3674214755295835
0.6496496496496497,1.3656298941584226
0.6506506506506506,1.3638262887512136
0.6516516516516516,1.3620106593079568
0.6526526526526526,1.3601830058286515
0.6536536536536537,1.3583433283132982
0.6546546546546547,1.356491626761897
0.6556556556556556,1.3546279011744478
0.6566566566566566,1.3527521515509504
0.6576576576576576,1.3508643778914051
0.6586586586586587,1.3489645801958114
0.6596596596596597,1.3470527584641698
0.6606606606606606,1.3451289126964803
0.6616616616616616,1.3431930428927428
0.6626626626626626,1.3412451490529569
0.6636636636636637,1.339285231177123
0.6646646646646647,1.337313289265241
0.6656656656656657,1.3353293233173114
0.6666666666666666,1.3333333333333335
0.6676676676676676,1.3313253193133074
0.6686686686686687,1.3293052812572332
0.6696696696696697,1.3272732191651109
0.6706706706706707,1.325229133036941
0.6716716716716716,1.3231730228727228
0.6726726726726726,1.3211048886724563
0.6736736736736737,1.3190247304361418
0.6746746746746747,1.3169325481637792
0.6756756756756757,1.314828341855369
0.6766766766766766,1.3127121115109104
0.6776776776776777,1.3105838571304036
0.6786786786786787,1.3084435787138489
0.6796796796796797,1.3062912762612462
0.6806806806806807,1.3041269497725956
0.6816816816816816,1.3019505992478968
0.6826826826826827,1.2997622246871496
0.6836836836836837,1.2975618260903545
0.6846846846846847,1.2953494034575115
0.6856856856856857,1.2931249567886207
0.6866866866866866,1.2908884860836813
0.6876876876876877,1.288639991342694
0.6886886886886887,1.2863794725656588
0.6896896896896897,1.2841069297525753
0.6906906906906907,1.2818223629034442
0.6916916916916916,1.2795257720182647
0.6926926926926927,1.277217157097037
0.6936936936936937,1.2748965181397613
0.6946946946946947,1.2725638551464378
0.6956956956956957,1.2702191681170663
0.6966966966966966,1.2678624570516464
0.6976976976976977,1.2654937219501783
0.6986986986986987,1.2631129628126625
0.6996996996996997,1.2607201796390985
0.7007007007007007,1.2583153724294867
0.7017017017017017,1.2558985411838266
0.7027027027027027,1.2534696859021184
0.7037037037037037,1.251028806584362
0.7047047047047047,1.248575903230558
0.7057057057057057,1.2461109758407058
0.7067067067067067,1.2436340244148054
0.7077077077077077,1.2411450489528568
0.7087087087087087,1.2386440494548603
0.7097097097097097,1.2361310259208156
0.7107107107107107,1.2336059783507234
0.7117117117117117,1.2310689067445826
0.7127127127127127,1.2285198111023936
0.7137137137137137,1.225958691424157
0.7147147147147147,1.223385547709872
0.7157157157157157,1.2208003799595393
0.7167167167167167,1.2182031881731583
0.7177177177177178,1.2155939723507292
0.7187187187187187,1.212972732492252
0.7197197197197197,1.210339468597727
0.7207207207207207,1.207694180667154
0.7217217217217217,1.2050368687005326
0.7227227227227228,1.202367532697863
0.7237237237237237,1.1996861726591457
0.7247247247247247,1.19699278858438
0.7257257257257257,1.194287380473567
0.7267267267267267,1.1915699483267053
0.7277277277277278,1.1888404921437954
0.7287287287287287,1.1860990119248378
0.7297297297297297,1.183345507669832
0.7307307307307307,1.1805799793787783
0.7317317317317317,1.1778024270516765
0.7327327327327328,1.1750128506885262
0.7337337337337337,1.1722112502893283
0.7347347347347347,1.1693976258540824
0.7357357357357357,1.1665719773827885
0.7367367367367368,1.1637343048754458
0.7377377377377378,1.1608846083320559
0.7387387387387387,1.1580228877526175
0.7397397397397397,1.155149143137131
0.7407407407407407,1.152263374485597
0.7417417417417418,1.149365581798014
0.7427427427427428,1.1464557650743836
0.7437437437437437,1.1435339243147051
0.7447447447447447,1.1406000595189785
0.7457457457457457,1.1376541706872039
0.7467467467467468,1.1346962578193807
0.7477477477477478,1.1317263209155102
0.7487487487487487,1.1287443599755913
0.7497497497497497,1.1257503749996243
0.7507507507507507,1.1227443659876095
0.7517517517517518,1.119726332939546
0.7527527527527528,1.116696275855435
0.7537537537537538,1.1136541947352758
0.7547547547547547,1.1106000895790686
0.7557557557557557,1.1075339603868135
0.7567567567567568,1.1044558071585096
0.7577577577577578,1.1013656298941583
0.7587587587587588,1.098263428593759
0.7597597597597597,1.0951492032573114
0.7607607607607607,1.092022953884816
0.7617617617617618,1.0888846804762717
0.7627627627627628,1.0857343830316804
0.7637637637637638,1.0825720615510406
0.7647647647647647,1.0793977160343526
0.7657657657657657,1.076211346481617
0.7667667667667668,1.0730129528928325
0.7677677677677678,1.0698025352680007
0.7687687687687688,1.0665800936071206
0.7697697697697697,1.0633456279101925
0.7707707707707707,1.0600991381772165
0.7717717717717718,1.0568406244081918
0.7727727727727728,1.0535700866031197
0.7737737737737738,1.0502875247619992
0.7747747747747747,1.046992938884831
0.7757757757757757,1.0436863289716145
0.7767767767767768,1.0403676950223495
0.7777777777777778,1.037037037037037
0.7787787787787788,1.0336943550156763
0.7797797797797797,1.0303396489582677
0.7807807807807807,1.0269729188648111
0.7817817817817818,1.0235941647353057
0.7827827827827828,1.0202033865697528
0.7837837837837838,1.016800584368152
0.7847847847847848,1.013385758130503
